x,y,z
610771.061164,270413.682475,-12615.794922
610795.945135,270413.414177,-12612.053223
610820.808344,270413.120436,-12608.536133
610845.683923,270412.839723,-12604.884277
610870.530719,270412.551029,-12601.376465
610895.394566,270412.267076,-12597.76123
610920.221873,270411.995429,-12594.152344
610945.071569,270411.729696,-12590.452148
610969.877838,270411.491134,-12586.629395
610994.703627,270411.270197,-12582.703125
611019.484381,270411.080725,-12578.570801
611044.283808,270410.91893,-12574.273926
611069.031837,270410.800164,-12569.782227
611093.802224,270410.705117,-12565.119141
611118.525627,270410.648328,-12560.352051
611143.262639,270410.640444,-12555.328125
611167.970131,270410.641691,-12550.373535
611192.695506,270410.68606,-12545.185059
611217.407277,270410.709386,-12540.231934
611242.135212,270410.781117,-12535.039551
611266.860418,270410.811942,-12530.210938
611291.606628,270410.879427,-12525.179199
611316.351536,270410.906174,-12520.540039
611341.125372,270410.950967,-12515.82666
611365.889709,270410.97502,-12511.39502
611390.688798,270410.999182,-12506.979492
611415.47181,270411.01767,-12502.63916
611440.296559,270411.015733,-12498.526855
611465.08926,270411.051002,-12494.241699
611489.936665,270411.034192,-12490.293457
611514.74563,270411.080041,-12485.946289
611539.61326,270411.054514,-12482.124512
611564.437472,270411.119376,-12477.73877
611589.327247,270411.092751,-12473.95166
611614.172811,270411.169048,-12469.585449
611639.081322,270411.158307,-12465.859375
611663.962089,270411.229271,-12461.691895
611688.901067,270411.215315,-12458.099121
611713.831058,270411.245274,-12454.277344
611738.808256,270411.207407,-12450.934082
611763.803441,270411.171388,-12447.60791
611788.831184,270411.085641,-12444.592773
611813.894265,270410.980509,-12441.771973
611838.977296,270410.845119,-12439.121582
611864.096489,270410.697279,-12436.647949
611889.222381,270410.532386,-12434.229492
611914.373478,270410.381319,-12431.822266
611939.525133,270410.218871,-12429.40625
611964.677393,270410.125471,-12426.597168
611989.829724,270410.01362,-12423.827637
612014.958798,270410.02528,-12420.286133
612040.087375,270410.010736,-12416.808594
612065.168348,270410.174486,-12412.199219
612090.253093,270410.293001,-12407.780273
612115.283673,270410.604355,-12402.19043
612140.316706,270410.86073,-12396.786133
612165.311871,270411.278361,-12390.436035
612190.313536,270411.619712,-12384.383301
612215.309733,270412.054276,-12377.854492
612240.30184,270412.424038,-12371.51416
612265.335335,270412.78177,-12365.364746
612290.35793,270413.079855,-12359.367188
612315.462673,270413.285545,-12354.079102
612340.537693,270413.463364,-12348.708496
612365.725745,270413.496749,-12344.387207
612390.866457,270413.536122,-12339.822754
612416.12328,270413.428738,-12336.27832
612441.321049,270413.352724,-12332.30957
612466.612433,270413.171053,-12329.033203
612491.83325,270413.046495,-12325.189453
612517.110907,270412.893069,-12321.574707
612542.318706,270412.795813,-12317.34668
612567.544907,270412.745264,-12312.919922
612592.70592,270412.740373,-12307.936035
612617.856262,270412.838796,-12302.504395
612642.944263,270412.967629,-12296.556152
612668.018375,270413.199666,-12290.159668
612693.048755,270413.421244,-12283.464844
612718.072944,270413.72476,-12276.510742
612743.060516,270414.003592,-12269.337891
612768.055137,270414.333323,-12262.180176
612793.035009,270414.592466,-12254.993652
612818.036628,270414.866792,-12248.071777
612843.022697,270415.073806,-12241.105469
612868.029458,270415.280594,-12234.51123
612893.02988,270415.41013,-12227.920898
612918.041011,270415.545842,-12221.695801
612943.044689,270415.616163,-12215.383789
612968.046085,270415.705914,-12209.310059
612993.039536,270415.73903,-12203.11377
613018.014977,270415.813163,-12197.012695
613042.988598,270415.835907,-12190.749512
613067.924533,270415.923776,-12184.467285
613092.859158,270415.962999,-12178.025879
613117.749361,270416.074693,-12171.527832
613142.650038,270416.125288,-12164.963379
613167.50659,270416.247676,-12158.394043
613192.379818,270416.30114,-12151.807617
613217.220522,270416.401422,-12145.355957
613242.084429,270416.425948,-12138.966797
613266.918867,270416.489145,-12132.833008
613291.785325,270416.468452,-12126.774414
613316.625049,270416.482433,-12121.043945
613341.496029,270416.422653,-12115.393066
613366.329511,270416.41707,-12109.996094
613391.200104,270416.338962,-12104.648926
613416.01602,270416.347872,-12099.369629
613440.867603,270416.28764,-12094.14502
613465.648577,270416.346394,-12088.730957
613490.468931,270416.328505,-12083.355469
613515.196045,270416.47685,-12077.504883
613539.969235,270416.535891,-12071.78418
613564.631894,270416.802099,-12065.392578
613589.349929,270416.957512,-12059.157227
613613.947313,270417.341524,-12052.1875
613638.602134,270417.610079,-12045.448242
613663.144509,270418.093214,-12038.049316
613687.748505,270418.447641,-12030.916992
613712.26828,270418.969022,-12023.31543
613736.842295,270419.371739,-12015.996094
613761.35687,270419.897534,-12008.430176
613785.924201,270420.307746,-12001.13623
613810.448309,270420.812124,-11993.789063
613835.015437,270421.217961,-11986.66748
613859.559556,270421.686745,-11979.590332
613884.135112,270422.073525,-11972.696289
613908.694178,270422.51502,-11965.851563
613933.275125,270422.890603,-11959.12207
613957.84481,270423.313879,-11952.442871
613982.423969,270423.69069,-11945.82373
614006.991059,270424.117213,-11939.265137
614031.554642,270424.52103,-11932.656738
614056.112995,270424.962492,-11926.290527
614080.651151,270425.410652,-11919.742188
614105.201768,270425.86517,-11913.695313
614129.706017,270426.371212,-11907.276367
614154.236912,270426.859407,-11901.632813
614178.707661,270427.424597,-11895.395996
614203.221953,270427.940265,-11890.158203
614227.657787,270428.571017,-11884.135742
614252.126517,270429.170404,-11879.077148
614276.517978,270429.881899,-11873.101074
614300.909298,270430.624263,-11867.82666
614325.224815,270431.476442,-11861.61377
614349.496824,270432.436535,-11855.659668
614373.710963,270433.46959,-11848.896484
614397.829975,270434.70245,-11841.840332
614421.919514,270435.953304,-11834.180176
614445.875428,270437.474261,-11825.78418
614469.839758,270438.944274,-11817.109863
614493.647082,270440.724094,-11807.50293
614517.492822,270442.400573,-11797.850098
614541.184596,270444.370168,-11787.424316
614564.942034,270446.189005,-11777.175293
614588.593284,270448.20361,-11766.675781
614612.309921,270450.076152,-11756.366699
614635.988696,270452.002305,-11746.499512
614659.734811,270453.791938,-11736.793457
614683.511618,270455.493178,-11728.276367
614707.334635,270457.106622,-11719.672852
614731.22985,270458.549078,-11712.681152
614755.158634,270459.937998,-11705.441406
614779.179686,270461.114859,-11699.958496
614803.214816,270462.285154,-11694.075195
614827.305045,270463.319141,-11689.479004
614851.425431,270464.323515,-11684.824707
614875.626128,270465.144953,-11681.5625
614899.822327,270466.009452,-11677.872559
614924.079946,270466.733312,-11675.282715
614948.347191,270467.475456,-11672.354004
614972.664953,270468.108918,-11670.371094
614996.970438,270468.805963,-11667.859375
615021.298334,270469.456159,-11665.951172
615045.619007,270470.161876,-11663.583984
615069.882456,270470.990956,-11661.006348
615094.1228,270471.908495,-11657.945313
615118.270072,270473.03935,-11653.95459
615142.414292,270474.219515,-11649.684082
615166.459921,270475.641928,-11644.220215
615190.514522,270477.088966,-11638.686523
615214.486938,270478.76841,-11632.154297
615238.47971,270480.435683,-11625.583984
615262.435771,270482.27104,-11618.541016
615286.430648,270484.037606,-11611.731934
615310.402678,270485.962082,-11604.930664
615334.396341,270487.827018,-11598.288574
615358.470661,270489.657827,-11592.499512
615382.565536,270491.406411,-11586.907715
615406.843686,270492.922974,-11583.089844
615431.096981,270494.433773,-11578.875
615455.569866,270495.639792,-11576.609863
615480.018043,270496.824559,-11574.118164
615504.674675,270497.720008,-11573.467773
615529.34498,270498.515311,-11572.806152
615554.179555,270499.097477,-11573.637695
615579.013295,270499.608936,-11574.439453
615603.966166,270499.983602,-11576.086914
615628.935985,270500.260853,-11577.868164
615653.968258,270500.501397,-11579.752441
615679.017754,270500.655211,-11581.736328
615704.102811,270500.807462,-11583.211426
615729.198056,270500.90406,-11584.764648
615754.314891,270501.011299,-11585.54541
615779.4379,270501.088303,-11586.274902
615804.621334,270501.088962,-11586.371582
615829.824705,270501.053116,-11586.452148
615855.086949,270500.935106,-11585.875
615880.357553,270500.822214,-11585.09375
615905.723718,270500.552687,-11584.088867
615931.119224,270500.267672,-11583.182617
615956.599351,270499.841356,-11582.407715
615982.126575,270499.38384,-11581.803711
616007.678996,270498.900623,-11580.781738
616033.287654,270498.378694,-11579.906738
616058.998656,270497.707633,-11579.116211
616084.7052,270497.105447,-11577.979492
616110.587551,270496.247932,-11577.143066
616136.491737,270495.404196,-11576.090332
616162.608292,270494.272038,-11576.050293
616188.714403,270493.191416,-11575.562012
616214.994702,270491.922732,-11576.358887
616241.259521,270490.692964,-11576.692383
616267.53011,270489.59647,-11576.60791
616293.761697,270488.55046,-11575.461426
616319.925458,270487.784554,-11572.925293
616346.026284,270487.083743,-11569.439941
616372.133493,270486.542636,-11564.628418
616398.13196,270486.126956,-11558.376953
616424.18074,270485.784794,-11552.099121
616450.178933,270485.464846,-11545.07666
616476.345087,270484.982558,-11540.150879
616502.478902,270484.502693,-11534.890625
616528.83667,270483.71715,-11533.030273
616555.235774,270482.83518,-11531.630371
616581.715543,270481.840958,-11533.324707
616608.324925,270480.632207,-11536.44043
616634.844932,270479.560111,-11541.39502
616661.520368,270478.25042,-11548.306152
616688.049943,270477.152903,-11555.066406
616714.770724,270475.768254,-11564.092285
616741.195884,270474.843368,-11571.363281
616767.818855,270473.612468,-11580.740234
616794.091325,270472.940185,-11587.78125
616820.530806,270472.001787,-11596.479004
616846.614418,270471.638866,-11603.585449
616872.877751,270470.976526,-11611.932129
616898.771201,270470.917445,-11619.276855
616924.86825,270470.518384,-11627.703613
616951.785429,270470.731859,-11635.079102
616979.075935,270470.564519,-11643.399902
617004.551599,270471.042855,-11650.571289
617030.231103,270471.18884,-11657.962402
617055.558007,270471.902741,-11664.756836
617081.013257,270472.395869,-11670.73877
617106.23639,270473.279002,-11677.458496
617131.460377,270474.128692,-11682.435547
617156.468329,270475.360207,-11688.34668
617181.375229,270476.704315,-11692.081543
617205.895536,270478.700398,-11695.584473
617230.417669,270480.63803,-11697.474121
617254.362965,270483.533109,-11697.575684
617278.563125,270485.952211,-11696.776367
617302.535709,270488.844274,-11694.094238
617326.574077,270491.462824,-11690.648438
617350.505429,270494.457668,-11685.092285
617374.051317,270497.687933,-11679.540527
617398.485872,270499.355268,-11673.124512
617421.075905,270480.9332,-11669.370117
617421.075905,270480.9332,-11669.370117
617454.147903,270505.518788,-11653.996094
617454.147903,270505.518788,-11653.996094
617487.319898,270530.450814,-11640.655273
617542.939098,270452.752214,-12453.746094
617598.008711,270471.738654,-12446.836914
617621.497922,270475.921323,-12445.262695
617641.496239,270486.123262,-12443.721191
617665.492705,270489.167946,-12442.831055
617690.81461,270489.380705,-12441.379883
617715.380773,270491.279022,-12441.311035
617739.450686,270494.036916,-12440.646973
617764.030764,270495.930064,-12441.287109
617788.442592,270497.905527,-12441.333496
617813.257062,270499.210179,-12442.414551
617837.734397,270500.320682,-12443.119629
617862.638811,270501.372692,-12444.426758
617887.57788,270502.726303,-12445.562988
617912.549416,270503.467044,-12446.991699
617937.611998,270504.366141,-12448.346191
617962.61217,270504.868326,-12449.972656
617987.726131,270505.526105,-12451.635742
618012.696979,270506.015498,-12453.472656
618037.76979,270506.718606,-12455.484375
618062.70606,270507.259699,-12457.682129
618087.764222,270508.005286,-12460.195801
618112.683845,270508.471215,-12462.745605
618137.772151,270508.809437,-12465.705078
618162.699673,270509.061963,-12468.811035
618187.799014,270509.053869,-12472.130371
618212.709349,270509.182281,-12476.056152
618236.620441,270509.236019,-12479.837402
618261.502529,270509.382585,-12484.736328
618286.29908,270509.71303,-12489.012207
618311.185977,270509.930013,-12494.965332
618335.928193,270510.531588,-12500.154785
618360.817114,270510.884768,-12506.882324
618385.54982,270511.671716,-12512.929688
618410.441152,270512.192002,-12519.949219
618435.176545,270513.143818,-12526.55127
618460.027961,270513.88701,-12533.331543
618484.719079,270515.069831,-12539.769531
618509.510127,270516.037324,-12545.840332
618534.118422,270517.460154,-12551.57373
618558.81216,270518.648981,-12556.654785
618583.349059,270520.209614,-12561.493164
618607.973964,270521.518243,-12565.413574
618632.493467,270523.070246,-12569.449219
618657.078072,270524.424396,-12572.323242
618681.593607,270525.95064,-12575.633301
618706.145317,270527.338467,-12577.729492
